date,item_id,price,item_count
08-11-2019,54,6.51,0
08-11-2019,55,6.63,0
08-11-2019,57,3.93,0
08-11-2019,60,15.69,0
08-11-2019,61,18.53,0
08-11-2019,62,5.7,0
08-11-2019,63,3.74,0
08-11-2019,64,16.09,0
08-11-2019,65,20.02,0
08-11-2019,66,6.31,0
08-11-2019,68,8.7,0
08-11-2019,70,16.28,0
08-11-2019,72,6.53,0
08-11-2019,74,4.11,0
08-11-2019,75,5.6,0
08-11-2019,77,7.7,0
08-11-2019,78,2.99,0
08-11-2019,79,3.75,0
08-11-2019,80,53.98,0
08-11-2019,81,5.11,0
08-11-2019,82,5.45,0
08-11-2019,83,8.55,0
08-11-2019,84,19.77,0
08-11-2019,85,4.02,0
08-11-2019,86,6.5,0
08-11-2019,87,7.22,0
08-11-2019,88,16.06,0
08-11-2019,91,15.46,0
08-11-2019,92,3.23,0
08-11-2019,93,12.44,0
08-11-2019,95,19.04,0
08-11-2019,96,21.93,0
08-11-2019,97,28.65,0
08-11-2019,98,5,0
08-11-2019,99,5.32,0
08-11-2019,100,2.48,0
09-11-2019,3,29.22,3
09-11-2019,4,26.42,41
09-11-2019,12,4.87,11
09-11-2019,13,4.18,16
09-11-2019,16,3.21,211
09-11-2019,19,2.89,184
09-11-2019,21,23.23,23
09-11-2019,23,10.86,10
09-11-2019,25,6.23,1
09-11-2019,27,26.21,1
09-11-2019,42,2.91,1
09-11-2019,45,23.43,2
09-11-2019,49,1.39,3
09-11-2019,56,28.75,25
09-11-2019,59,23.37,36
09-11-2019,67,7,27
09-11-2019,68,8.7,1
09-11-2019,69,26.04,1
09-11-2019,73,5.16,1
09-11-2019,76,17.93,66
09-11-2019,89,3.06,1
09-11-2019,90,7.71,1
09-11-2019,97,28.65,1
09-11-2019,1,6.71,0
09-11-2019,2,15.09,0
09-11-2019,5,6.07,0
09-11-2019,6,5.61,0
09-11-2019,7,8.1,0
09-11-2019,8,24.98,0
09-11-2019,9,3.91,0
09-11-2019,10,21.13,0
09-11-2019,11,19.48,0
09-11-2019,14,3.9,0
09-11-2019,15,18.78,0
09-11-2019,17,6.21,0
09-11-2019,18,18.82,0
09-11-2019,20,7.95,0
09-11-2019,22,19.05,0
09-11-2019,24,7.91,0
09-11-2019,26,7.55,0
09-11-2019,28,15.23,0
09-11-2019,29,2.43,0
09-11-2019,30,5.08,0
09-11-2019,31,5.62,0
09-11-2019,32,3.86,0
09-11-2019,33,20.8,0
09-11-2019,34,27.47,0
09-11-2019,35,4.36,0
09-11-2019,36,21.14,0
09-11-2019,37,7.36,0
09-11-2019,38,10.8,0
09-11-2019,39,19.03,0
09-11-2019,40,22.67,0
09-11-2019,41,6.01,0
09-11-2019,43,7.13,0
09-11-2019,44,5.5,0
09-11-2019,46,6.89,0
09-11-2019,47,8.01,0
09-11-2019,48,11.82,0
09-11-2019,50,26.37,0
09-11-2019,51,17.55,0
09-11-2019,52,5.68,0
09-11-2019,53,7.87,0
09-11-2019,54,6.51,0
09-11-2019,55,6.63,0
09-11-2019,57,3.93,0
09-11-2019,58,13.66,0
09-11-2019,60,15.69,0
09-11-2019,61,18.53,0
09-11-2019,62,5.7,0
09-11-2019,63,3.74,0
09-11-2019,64,16.09,0
09-11-2019,65,20.02,0
09-11-2019,66,6.31,0
09-11-2019,70,16.28,0
09-11-2019,71,3.98,0
09-11-2019,72,6.53,0
09-11-2019,74,4.11,0
09-11-2019,75,5.6,0
09-11-2019,77,7.7,0
09-11-2019,78,2.99,0
09-11-2019,79,3.75,0
09-11-2019,80,53.98,0
09-11-2019,81,5.11,0
09-11-2019,82,5.45,0
09-11-2019,83,8.55,0
09-11-2019,84,19.77,0
09-11-2019,85,4.02,0
09-11-2019,86,6.5,0
09-11-2019,87,7.22,0
09-11-2019,88,16.06,0
09-11-2019,91,15.46,0
09-11-2019,92,3.23,0
09-11-2019,93,12.44,0
09-11-2019,94,5.71,0
09-11-2019,95,19.04,0
09-11-2019,96,21.93,0
09-11-2019,98,5,0
09-11-2019,99,5.32,0
09-11-2019,100,2.48,0
10-11-2019,3,29.22,1
10-11-2019,4,26.42,15
10-11-2019,12,4.87,3
10-11-2019,13,4.18,8
10-11-2019,16,3.21,82
10-11-2019,19,2.89,94
10-11-2019,21,23.23,6
10-11-2019,23,10.86,8
10-11-2019,26,7.55,1
10-11-2019,34,27.47,1
10-11-2019,42,2.91,1
10-11-2019,45,23.43,3
10-11-2019,48,11.82,1
10-11-2019,56,28.75,9
10-11-2019,59,23.37,20
10-11-2019,67,7,9
10-11-2019,73,5.16,1
10-11-2019,76,17.93,21
10-11-2019,89,3.06,1
10-11-2019,90,7.71,1
10-11-2019,1,6.71,0
10-11-2019,2,15.09,0
10-11-2019,5,6.07,0
10-11-2019,6,5.61,0
10-11-2019,7,8.1,0
10-11-2019,8,24.98,0
10-11-2019,9,3.91,0
10-11-2019,10,21.13,0
10-11-2019,11,19.48,0
10-11-2019,14,3.9,0
10-11-2019,15,18.78,0
10-11-2019,17,6.21,0
10-11-2019,18,18.82,0
10-11-2019,20,7.95,0
10-11-2019,22,19.05,0
10-11-2019,24,7.91,0
10-11-2019,25,6.23,0
10-11-2019,27,26.21,0
10-11-2019,28,15.23,0
10-11-2019,29,2.43,0
10-11-2019,30,5.08,0
10-11-2019,31,5.62,0
10-11-2019,32,3.86,0
10-11-2019,33,20.8,0
10-11-2019,35,4.36,0
10-11-2019,36,21.14,0
10-11-2019,37,7.36,0
10-11-2019,38,10.8,0
10-11-2019,39,19.03,0
10-11-2019,40,22.67,0
10-11-2019,41,6.01,0
10-11-2019,43,7.13,0
10-11-2019,44,5.5,0
10-11-2019,46,6.89,0
10-11-2019,47,8.01,0
10-11-2019,49,1.39,0
10-11-2019,50,26.37,0
10-11-2019,51,17.55,0
10-11-2019,52,5.68,0
10-11-2019,53,7.87,0
10-11-2019,54,6.51,0
10-11-2019,55,6.63,0
10-11-2019,57,3.93,0
10-11-2019,58,13.66,0
10-11-2019,60,15.69,0
10-11-2019,61,18.53,0
10-11-2019,62,5.7,0
10-11-2019,63,3.74,0
10-11-2019,64,16.09,0
10-11-2019,65,20.02,0
10-11-2019,66,6.31,0
10-11-2019,68,8.7,0
10-11-2019,69,26.04,0
10-11-2019,70,16.28,0
10-11-2019,71,3.98,0
10-11-2019,72,6.53,0
10-11-2019,74,4.11,0
10-11-2019,75,5.6,0
10-11-2019,77,7.7,0
10-11-2019,78,2.99,0
10-11-2019,79,3.75,0
10-11-2019,80,53.98,0
10-11-2019,81,5.11,0
10-11-2019,82,5.45,0
10-11-2019,83,8.55,0
10-11-2019,84,19.77,0
10-11-2019,85,4.02,0
10-11-2019,86,6.5,0
10-11-2019,87,7.22,0
10-11-2019,88,16.06,0
10-11-2019,91,15.46,0
10-11-2019,92,3.23,0
10-11-2019,93,12.44,0
10-11-2019,94,5.71,0
10-11-2019,95,19.04,0
10-11-2019,96,21.93,0
10-11-2019,97,28.65,0
10-11-2019,98,5,0
10-11-2019,99,5.32,0
10-11-2019,100,2.48,0
11-11-2019,3,29.22,4
11-11-2019,4,26.42,24
11-11-2019,11,19.48,1
11-11-2019,12,4.87,8
11-11-2019,13,4.18,11
11-11-2019,16,3.21,174
11-11-2019,19,2.89,169
11-11-2019,21,23.23,12
11-11-2019,23,10.86,12
11-11-2019,25,6.23,1
11-11-2019,27,26.21,1
11-11-2019,28,15.23,1
11-11-2019,29,2.43,1
11-11-2019,42,2.91,1
11-11-2019,45,23.43,2
11-11-2019,56,28.75,15
11-11-2019,59,23.37,31
11-11-2019,67,7,19
11-11-2019,68,8.7,1
11-11-2019,76,17.93,28
11-11-2019,79,3.75,1
11-11-2019,80,53.98,1
11-11-2019,1,6.71,0
11-11-2019,2,15.09,0
11-11-2019,5,6.07,0
11-11-2019,6,5.61,0
11-11-2019,7,8.1,0
11-11-2019,8,24.98,0
11-11-2019,9,3.91,0
11-11-2019,10,21.13,0
11-11-2019,14,3.9,0
11-11-2019,15,18.78,0
11-11-2019,17,6.21,0
11-11-2019,18,18.82,0
11-11-2019,20,7.95,0
11-11-2019,22,19.05,0
11-11-2019,24,7.91,0
11-11-2019,26,7.55,0
11-11-2019,30,5.08,0
11-11-2019,31,5.62,0
11-11-2019,32,3.86,0
11-11-2019,33,20.8,0
11-11-2019,34,27.47,0
11-11-2019,35,4.36,0
11-11-2019,36,21.14,0
11-11-2019,37,7.36,0
11-11-2019,38,10.8,0
11-11-2019,39,19.03,0
11-11-2019,40,22.67,0
11-11-2019,41,6.01,0
11-11-2019,43,7.13,0
11-11-2019,44,5.5,0
11-11-2019,46,6.89,0
11-11-2019,47,8.01,0
11-11-2019,48,11.82,0
11-11-2019,49,1.39,0
11-11-2019,50,26.37,0
11-11-2019,51,17.55,0
11-11-2019,52,5.68,0
11-11-2019,53,7.87,0
11-11-2019,54,6.51,0
11-11-2019,55,6.63,0
11-11-2019,57,3.93,0
11-11-2019,58,13.66,0
11-11-2019,60,15.69,0
11-11-2019,61,18.53,0
11-11-2019,62,5.7,0
11-11-2019,63,3.74,0
11-11-2019,64,16.09,0
11-11-2019,65,20.02,0
11-11-2019,66,6.31,0
11-11-2019,69,26.04,0
11-11-2019,70,16.28,0
11-11-2019,71,3.98,0
11-11-2019,72,6.53,0
11-11-2019,73,5.16,0
11-11-2019,74,4.11,0
11-11-2019,75,5.6,0
11-11-2019,77,7.7,0
11-11-2019,78,2.99,0
11-11-2019,81,5.11,0
11-11-2019,82,5.45,0
11-11-2019,83,8.55,0
11-11-2019,84,19.77,0
11-11-2019,85,4.02,0
11-11-2019,86,6.5,0
11-11-2019,87,7.22,0
11-11-2019,88,16.06,0
11-11-2019,89,3.06,0
11-11-2019,90,7.71,0
11-11-2019,91,15.46,0
11-11-2019,92,3.23,0
11-11-2019,93,12.44,0
11-11-2019,94,5.71,0
11-11-2019,95,19.04,0
11-11-2019,96,21.93,0
11-11-2019,97,28.65,0
11-11-2019,98,5,0
11-11-2019,99,5.32,0
11-11-2019,100,2.48,0
12-11-2019,3,29.22,1
12-11-2019,4,26.42,19
12-11-2019,12,4.87,5
12-11-2019,13,4.18,6
12-11-2019,16,3.21,114
12-11-2019,19,2.89,84
12-11-2019,21,23.23,6
12-11-2019,23,10.86,7
12-11-2019,25,6.23,1
12-11-2019,42,2.91,2
12-11-2019,49,1.39,2
12-11-2019,56,28.75,13
12-11-2019,58,13.66,1
12-11-2019,59,23.37,20
12-11-2019,67,7,13
12-11-2019,71,3.98,1
12-11-2019,76,17.93,36
12-11-2019,81,5.11,1
12-11-2019,89,3.06,1
12-11-2019,90,7.71,1
12-11-2019,92,3.23,1
12-11-2019,1,6.71,0
12-11-2019,2,15.09,0
12-11-2019,5,6.07,0
12-11-2019,6,5.61,0
12-11-2019,7,8.1,0
12-11-2019,8,24.98,0
12-11-2019,9,3.91,0
12-11-2019,10,21.13,0
12-11-2019,11,19.48,0
12-11-2019,14,3.9,0
12-11-2019,15,18.78,0
12-11-2019,17,6.21,0
12-11-2019,18,18.82,0
12-11-2019,20,7.95,0
12-11-2019,22,19.05,0
12-11-2019,24,7.91,0
12-11-2019,26,7.55,0
12-11-2019,27,26.21,0
12-11-2019,28,15.23,0
12-11-2019,29,2.43,0
12-11-2019,30,5.08,0
12-11-2019,31,5.62,0
12-11-2019,32,3.86,0
12-11-2019,33,20.8,0
12-11-2019,34,27.47,0
12-11-2019,35,4.36,0
12-11-2019,36,21.14,0
12-11-2019,37,7.36,0
12-11-2019,38,10.8,0
12-11-2019,39,19.03,0
12-11-2019,40,22.67,0
12-11-2019,41,6.01,0
12-11-2019,43,7.13,0
12-11-2019,44,5.5,0
12-11-2019,45,23.43,0
12-11-2019,46,6.89,0
12-11-2019,47,8.01,0
12-11-2019,48,11.82,0
12-11-2019,50,26.37,0
12-11-2019,51,17.55,0
12-11-2019,52,5.68,0
12-11-2019,53,7.87,0
12-11-2019,54,6.51,0
12-11-2019,55,6.63,0
12-11-2019,57,3.93,0
12-11-2019,60,15.69,0
12-11-2019,61,18.53,0
12-11-2019,62,5.7,0
12-11-2019,63,3.74,0
12-11-2019,64,16.09,0
12-11-2019,65,20.02,0
12-11-2019,66,6.31,0
12-11-2019,68,8.7,0
12-11-2019,69,26.04,0
12-11-2019,70,16.28,0
12-11-2019,72,6.53,0
12-11-2019,73,5.16,0
12-11-2019,74,4.11,0
12-11-2019,75,5.6,0
12-11-2019,77,7.7,0
12-11-2019,78,2.99,0
12-11-2019,79,3.75,0
12-11-2019,80,53.98,0
12-11-2019,82,5.45,0
12-11-2019,83,8.55,0
12-11-2019,84,19.77,0
12-11-2019,85,4.02,0
12-11-2019,86,6.5,0
12-11-2019,87,7.22,0
12-11-2019,88,16.06,0
12-11-2019,91,15.46,0
12-11-2019,93,12.44,0
12-11-2019,94,5.71,0
12-11-2019,95,19.04,0
12-11-2019,96,21.93,0
12-11-2019,97,28.65,0
12-11-2019,98,5,0
12-11-2019,99,5.32,0
12-11-2019,100,2.48,0
13-11-2019,3,29.22,1
13-11-2019,4,26.42,21
13-11-2019,12,4.87,3
13-11-2019,13,4.18,9
13-11-2019,16,3.21,125
13-11-2019,19,2.89,127
13-11-2019,21,23.23,8
13-11-2019,23,10.86,6
13-11-2019,26,7.55,1
13-11-2019,27,26.21,1
13-11-2019,45,23.43,5
13-11-2019,49,1.39,1
13-11-2019,56,28.75,16
13-11-2019,59,23.37,26
13-11-2019,67,7,14
13-11-2019,75,5.6,1
13-11-2019,76,17.93,37
13-11-2019,80,53.98,1
13-11-2019,84,19.77,1
13-11-2019,88,16.06,1
13-11-2019,1,6.71,0
13-11-2019,2,15.09,0
13-11-2019,5,6.07,0
13-11-2019,6,5.61,0
13-11-2019,7,8.1,0
13-11-2019,8,24.98,0
13-11-2019,9,3.91,0
13-11-2019,10,21.13,0
13-11-2019,11,19.48,0
13-11-2019,14,3.9,0
13-11-2019,15,18.78,0
13-11-2019,17,6.21,0
13-11-2019,18,18.82,0
13-11-2019,20,7.95,0
13-11-2019,22,19.05,0
13-11-2019,24,7.91,0
13-11-2019,25,6.23,0
13-11-2019,28,15.23,0
13-11-2019,29,2.43,0
13-11-2019,30,5.08,0
13-11-2019,31,5.62,0
13-11-2019,32,3.86,0
13-11-2019,33,20.8,0
13-11-2019,34,27.47,0
13-11-2019,35,4.36,0
13-11-2019,36,21.14,0
13-11-2019,37,7.36,0
13-11-2019,38,10.8,0
13-11-2019,39,19.03,0
13-11-2019,40,22.67,0
13-11-2019,41,6.01,0
13-11-2019,42,2.91,0
13-11-2019,43,7.13,0
13-11-2019,44,5.5,0
13-11-2019,46,6.89,0
13-11-2019,47,8.01,0
13-11-2019,48,11.82,0
13-11-2019,50,26.37,0
13-11-2019,51,17.55,0
13-11-2019,52,5.68,0
13-11-2019,53,7.87,0
13-11-2019,54,6.51,0
13-11-2019,55,6.63,0
13-11-2019,57,3.93,0
13-11-2019,58,13.66,0
13-11-2019,60,15.69,0
13-11-2019,61,18.53,0
13-11-2019,62,5.7,0
13-11-2019,63,3.74,0
13-11-2019,64,16.09,0
13-11-2019,65,20.02,0
13-11-2019,66,6.31,0
13-11-2019,68,8.7,0
13-11-2019,69,26.04,0
13-11-2019,70,16.28,0
13-11-2019,71,3.98,0
13-11-2019,72,6.53,0
13-11-2019,73,5.16,0
13-11-2019,74,4.11,0
13-11-2019,77,7.7,0
13-11-2019,78,2.99,0
13-11-2019,79,3.75,0
13-11-2019,81,5.11,0
13-11-2019,82,5.45,0
13-11-2019,83,8.55,0
13-11-2019,85,4.02,0
13-11-2019,86,6.5,0
13-11-2019,87,7.22,0
13-11-2019,89,3.06,0
13-11-2019,90,7.71,0
13-11-2019,91,15.46,0
13-11-2019,92,3.23,0
13-11-2019,93,12.44,0
13-11-2019,94,5.71,0
13-11-2019,95,19.04,0
13-11-2019,96,21.93,0
13-11-2019,97,28.65,0
13-11-2019,98,5,0
13-11-2019,99,5.32,0
13-11-2019,100,2.48,0
14-11-2019,4,26.42,38
14-11-2019,12,4.87,7
14-11-2019,13,4.18,14
14-11-2019,16,3.21,178
14-11-2019,19,2.89,153
14-11-2019,21,23.23,17
14-11-2019,23,10.86,9
14-11-2019,25,6.23,1
14-11-2019,28,15.23,1
14-11-2019,42,2.91,1
14-11-2019,45,23.43,4
14-11-2019,49,1.39,1
14-11-2019,56,28.75,18
14-11-2019,58,13.66,1
14-11-2019,59,23.37,27
14-11-2019,64,16.09,1
14-11-2019,67,7,27
14-11-2019,68,8.7,1
14-11-2019,76,17.93,54
14-11-2019,88,16.06,1
14-11-2019,90,7.71,1
14-11-2019,1,6.71,0
14-11-2019,2,15.09,0
14-11-2019,3,29.22,0
14-11-2019,5,6.07,0
14-11-2019,6,5.61,0
14-11-2019,7,8.1,0
14-11-2019,8,24.98,0
14-11-2019,9,3.91,0
14-11-2019,10,21.13,0
14-11-2019,11,19.48,0
14-11-2019,14,3.9,0
14-11-2019,15,18.78,0
14-11-2019,17,6.21,0
14-11-2019,18,18.82,0
14-11-2019,20,7.95,0
14-11-2019,22,19.05,0
14-11-2019,24,7.91,0
14-11-2019,26,7.55,0
14-11-2019,27,26.21,0
14-11-2019,29,2.43,0
14-11-2019,30,5.08,0
14-11-2019,31,5.62,0
14-11-2019,32,3.86,0
14-11-2019,33,20.8,0
14-11-2019,34,27.47,0
14-11-2019,35,4.36,0
14-11-2019,36,21.14,0
14-11-2019,37,7.36,0
14-11-2019,38,10.8,0
14-11-2019,39,19.03,0
14-11-2019,40,22.67,0
14-11-2019,41,6.01,0
14-11-2019,43,7.13,0
14-11-2019,44,5.5,0
14-11-2019,46,6.89,0
14-11-2019,47,8.01,0
14-11-2019,48,11.82,0
14-11-2019,50,26.37,0
14-11-2019,51,17.55,0
14-11-2019,52,5.68,0
14-11-2019,53,7.87,0
14-11-2019,54,6.51,0
14-11-2019,55,6.63,0
14-11-2019,57,3.93,0
14-11-2019,60,15.69,0
14-11-2019,61,18.53,0
14-11-2019,62,5.7,0
14-11-2019,63,3.74,0
14-11-2019,65,20.02,0
14-11-2019,66,6.31,0
14-11-2019,69,26.04,0
14-11-2019,70,16.28,0
14-11-2019,71,3.98,0
14-11-2019,72,6.53,0
14-11-2019,73,5.16,0
14-11-2019,74,4.11,0
14-11-2019,75,5.6,0
14-11-2019,77,7.7,0
14-11-2019,78,2.99,0
14-11-2019,79,3.75,0
14-11-2019,80,53.98,0
14-11-2019,81,5.11,0
14-11-2019,82,5.45,0
14-11-2019,83,8.55,0
14-11-2019,84,19.77,0
14-11-2019,85,4.02,0
14-11-2019,86,6.5,0
14-11-2019,87,7.22,0
14-11-2019,89,3.06,0
14-11-2019,91,15.46,0
14-11-2019,92,3.23,0
14-11-2019,93,12.44,0
14-11-2019,94,5.71,0
14-11-2019,95,19.04,0
14-11-2019,96,21.93,0
14-11-2019,97,28.65,0
14-11-2019,98,5,0
14-11-2019,99,5.32,0
14-11-2019,100,2.48,0
15-11-2019,3,29.22,4
15-11-2019,4,26.42,41
15-11-2019,12,4.87,14
15-11-2019,13,4.18,12
15-11-2019,16,3.21,208
15-11-2019,19,2.89,177
15-11-2019,21,23.23,13
15-11-2019,23,10.86,13
15-11-2019,25,6.23,1
15-11-2019,42,2.91,1
15-11-2019,45,23.43,5
15-11-2019,48,11.82,1
15-11-2019,56,28.75,29
15-11-2019,59,23.37,29
15-11-2019,67,7,28
15-11-2019,76,17.93,53
15-11-2019,80,53.98,1
15-11-2019,89,3.06,1
15-11-2019,1,6.71,0
15-11-2019,2,15.09,0
15-11-2019,5,6.07,0
15-11-2019,6,5.61,0
15-11-2019,7,8.1,0
15-11-2019,8,24.98,0
15-11-2019,9,3.91,0
15-11-2019,10,21.13,0
15-11-2019,11,19.48,0
15-11-2019,14,3.9,0
15-11-2019,15,18.78,0
15-11-2019,17,6.21,0
15-11-2019,18,18.82,0
15-11-2019,20,7.95,0
15-11-2019,22,19.05,0
15-11-2019,24,7.91,0
15-11-2019,26,7.55,0
15-11-2019,27,26.21,0
15-11-2019,28,15.23,0
15-11-2019,29,2.43,0
15-11-2019,30,5.08,0
15-11-2019,31,5.62,0
15-11-2019,32,3.86,0
15-11-2019,33,20.8,0
15-11-2019,34,27.47,0
15-11-2019,35,4.36,0
15-11-2019,36,21.14,0
15-11-2019,37,7.36,0
15-11-2019,38,10.8,0
15-11-2019,39,19.03,0
15-11-2019,40,22.67,0
15-11-2019,41,6.01,0
15-11-2019,43,7.13,0
15-11-2019,44,5.5,0
15-11-2019,46,6.89,0
15-11-2019,47,8.01,0
15-11-2019,49,1.39,0
15-11-2019,50,26.37,0
15-11-2019,51,17.55,0
15-11-2019,52,5.68,0
15-11-2019,53,7.87,0
15-11-2019,54,6.51,0
15-11-2019,55,6.63,0
15-11-2019,57,3.93,0
15-11-2019,58,13.66,0
15-11-2019,60,15.69,0
15-11-2019,61,18.53,0
15-11-2019,62,5.7,0
15-11-2019,63,3.74,0
15-11-2019,64,16.09,0
15-11-2019,65,20.02,0
15-11-2019,66,6.31,0
15-11-2019,68,8.7,0
15-11-2019,69,26.04,0
15-11-2019,70,16.28,0
15-11-2019,71,3.98,0
15-11-2019,72,6.53,0
15-11-2019,73,5.16,0
15-11-2019,74,4.11,0
15-11-2019,75,5.6,0
15-11-2019,77,7.7,0
15-11-2019,78,2.99,0
15-11-2019,79,3.75,0
15-11-2019,81,5.11,0
15-11-2019,82,5.45,0
15-11-2019,83,8.55,0
15-11-2019,84,19.77,0
15-11-2019,85,4.02,0
15-11-2019,86,6.5,0
15-11-2019,87,7.22,0
15-11-2019,88,16.06,0
15-11-2019,90,7.71,0
15-11-2019,91,15.46,0
15-11-2019,92,3.23,0
15-11-2019,93,12.44,0
15-11-2019,94,5.71,0
15-11-2019,95,19.04,0
15-11-2019,96,21.93,0
15-11-2019,97,28.65,0
15-11-2019,98,5,0
15-11-2019,99,5.32,0
15-11-2019,100,2.48,0
16-11-2019,3,29.22,2
16-11-2019,4,26.42,24
16-11-2019,12,4.87,15
16-11-2019,13,4.18,15
16-11-2019,16,3.21,202
16-11-2019,19,2.89,196
16-11-2019,21,23.23,9
16-11-2019,23,10.86,11
16-11-2019,42,2.91,1
16-11-2019,45,23.43,6
16-11-2019,49,1.39,1
16-11-2019,56,28.75,33
16-11-2019,59,23.37,25
16-11-2019,67,7,34
16-11-2019,68,8.7,1
16-11-2019,76,17.93,49
16-11-2019,79,3.75,1
16-11-2019,90,7.71,1
16-11-2019,1,6.71,0
16-11-2019,2,15.09,0
16-11-2019,5,6.07,0
16-11-2019,6,5.61,0
16-11-2019,7,8.1,0
16-11-2019,8,24.98,0
16-11-2019,9,3.91,0
16-11-2019,10,21.13,0
16-11-2019,11,19.48,0
16-11-2019,14,3.9,0
16-11-2019,15,18.78,0
16-11-2019,17,6.21,0
16-11-2019,18,18.82,0
16-11-2019,20,7.95,0
16-11-2019,22,19.05,0
16-11-2019,24,7.91,0
16-11-2019,25,6.23,0
16-11-2019,26,7.55,0
16-11-2019,27,26.21,0
16-11-2019,28,15.23,0
16-11-2019,29,2.43,0
16-11-2019,30,5.08,0
16-11-2019,31,5.62,0
16-11-2019,32,3.86,0
16-11-2019,33,20.8,0
16-11-2019,34,27.47,0
16-11-2019,35,4.36,0
16-11-2019,36,21.14,0
16-11-2019,37,7.36,0
16-11-2019,38,10.8,0
16-11-2019,39,19.03,0
16-11-2019,40,22.67,0
16-11-2019,41,6.01,0
16-11-2019,43,7.13,0
16-11-2019,44,5.5,0
16-11-2019,46,6.89,0
16-11-2019,47,8.01,0
16-11-2019,48,11.82,0
16-11-2019,50,26.37,0
16-11-2019,51,17.55,0
16-11-2019,52,5.68,0
16-11-2019,53,7.87,0
16-11-2019,54,6.51,0
16-11-2019,55,6.63,0
16-11-2019,57,3.93,0
16-11-2019,58,13.66,0
16-11-2019,60,15.69,0
16-11-2019,61,18.53,0
16-11-2019,62,5.7,0
16-11-2019,63,3.74,0
16-11-2019,64,16.09,0
16-11-2019,65,20.02,0
16-11-2019,66,6.31,0
16-11-2019,69,26.04,0
16-11-2019,70,16.28,0
16-11-2019,71,3.98,0
16-11-2019,72,6.53,0
16-11-2019,73,5.16,0
16-11-2019,74,4.11,0
16-11-2019,75,5.6,0
16-11-2019,77,7.7,0
16-11-2019,78,2.99,0
16-11-2019,80,53.98,0
16-11-2019,81,5.11,0
16-11-2019,82,5.45,0
16-11-2019,83,8.55,0
16-11-2019,84,19.77,0
16-11-2019,85,4.02,0
16-11-2019,86,6.5,0
16-11-2019,87,7.22,0
16-11-2019,88,16.06,0
16-11-2019,89,3.06,0
16-11-2019,91,15.46,0
16-11-2019,92,3.23,0
16-11-2019,93,12.44,0
16-11-2019,94,5.71,0
16-11-2019,95,19.04,0
16-11-2019,96,21.93,0
16-11-2019,97,28.65,0
16-11-2019,98,5,0
16-11-2019,99,5.32,0
16-11-2019,100,2.48,0
17-11-2019,4,26.42,17
17-11-2019,12,4.87,3
17-11-2019,13,4.18,10
17-11-2019,15,18.78,1
17-11-2019,16,3.21,87
17-11-2019,19,2.89,68
17-11-2019,21,23.23,7
17-11-2019,23,10.86,5
17-11-2019,26,7.55,1
17-11-2019,42,2.91,2
17-11-2019,44,5.5,1
17-11-2019,45,23.43,1
17-11-2019,49,1.39,1
17-11-2019,56,28.75,7
17-11-2019,59,23.37,10
17-11-2019,67,7,12
17-11-2019,76,17.93,13
17-11-2019,93,12.44,1
17-11-2019,1,6.71,0
17-11-2019,2,15.09,0
17-11-2019,3,29.22,0
17-11-2019,5,6.07,0
17-11-2019,6,5.61,0
17-11-2019,7,8.1,0
17-11-2019,8,24.98,0
17-11-2019,9,3.91,0
17-11-2019,10,21.13,0
17-11-2019,11,19.48,0
17-11-2019,14,3.9,0
17-11-2019,17,6.21,0
17-11-2019,18,18.82,0
17-11-2019,20,7.95,0
17-11-2019,22,19.05,0
17-11-2019,24,7.91,0
17-11-2019,25,6.23,0
17-11-2019,27,26.21,0
17-11-2019,28,15.23,0
17-11-2019,29,2.43,0
17-11-2019,30,5.08,0
17-11-2019,31,5.62,0
17-11-2019,32,3.86,0
17-11-2019,33,20.8,0
17-11-2019,34,27.47,0
17-11-2019,35,4.36,0
17-11-2019,36,21.14,0
17-11-2019,37,7.36,0
17-11-2019,38,10.8,0
17-11-2019,39,19.03,0
17-11-2019,40,22.67,0
17-11-2019,41,6.01,0
17-11-2019,43,7.13,0
17-11-2019,46,6.89,0
17-11-2019,47,8.01,0
17-11-2019,48,11.82,0
17-11-2019,50,26.37,0
17-11-2019,51,17.55,0
17-11-2019,52,5.68,0
17-11-2019,53,7.87,0
17-11-2019,54,6.51,0
17-11-2019,55,6.63,0
17-11-2019,57,3.93,0
17-11-2019,58,13.66,0
17-11-2019,60,15.69,0
17-11-2019,61,18.53,0
17-11-2019,62,5.7,0
17-11-2019,63,3.74,0
17-11-2019,64,16.09,0
17-11-2019,65,20.02,0
17-11-2019,66,6.31,0
17-11-2019,68,8.7,0
17-11-2019,69,26.04,0
17-11-2019,70,16.28,0
17-11-2019,71,3.98,0
17-11-2019,72,6.53,0
17-11-2019,73,5.16,0
17-11-2019,74,4.11,0
17-11-2019,75,5.6,0
17-11-2019,77,7.7,0
17-11-2019,78,2.99,0
17-11-2019,79,3.75,0
17-11-2019,80,53.98,0
17-11-2019,81,5.11,0
17-11-2019,82,5.45,0
17-11-2019,83,8.55,0
17-11-2019,84,19.77,0
17-11-2019,85,4.02,0
17-11-2019,86,6.5,0
17-11-2019,87,7.22,0
17-11-2019,88,16.06,0
17-11-2019,89,3.06,0
17-11-2019,90,7.71,0
17-11-2019,91,15.46,0
17-11-2019,92,3.23,0
17-11-2019,94,5.71,0
17-11-2019,95,19.04,0
17-11-2019,96,21.93,0
17-11-2019,97,28.65,0
17-11-2019,98,5,0
17-11-2019,99,5.32,0
